id	cryptoclass	emonym	country	construction_type	classifier_lemma	citation_es	source	source_file	source_sheet	source_locator
liq-amor-es-0039	Res Liquidae	amor	ES	verbal-subject-intransitive	brotar	es tan grande y desiteresado el amor que os brota a borbotones	manual	RES LIQUIDAE COR.xlsx	amor	D10
liq-amor-es-0040	Res Liquidae	amor	ES	verbal-subject-intransitive	brotar	Con la misma fiebre me ha interesado el amor que brota de la desesperación, de la entrega total, la vieja ternura,	manual	RES LIQUIDAE COR.xlsx	amor	D10
liq-amor-es-0041	Res Liquidae	amor	ES	verbal-subject-intransitive	brotar	el amor a la patria brota de el cuarto mandamiento de la Ley de Dios	manual	RES LIQUIDAE COR.xlsx	amor	D10
liq-amor-es-0042	Res Liquidae	amor	ES	verbal-subject-intransitive	brotar	el amor inagotable que brota de el corazón mismo de el Salvador.	manual	RES LIQUIDAE COR.xlsx	amor	D10
liq-amor-es-0043	Res Liquidae	amor	ES	verbal-subject-intransitive	brotar	la esperanza y el amor que brotan de el hecho de estar con el Señor Resucitado	manual	RES LIQUIDAE COR.xlsx	amor	D10
liq-amor-es-0044	Res Liquidae	amor	ES	verbal-subject-intransitive	brotar	el amor, que brota de la Eucaristía, es la única fuerza que puede transformar el mundo "	manual	RES LIQUIDAE COR.xlsx	amor	D10
liq-amor-es-0045	Res Liquidae	amor	ES	verbal-subject-intransitive	diluirse	...el miedo a lo de fuera desaparece y el amor a la patria se diluye.	manual	RES LIQUIDAE COR.xlsx	amor	D10
liq-amor-es-0046	Res Liquidae	amor	ES	verbal-subject-intransitive	diluirse	después de la pasión, el amor se diluye en un impas del que puede recuperarse...	manual	RES LIQUIDAE COR.xlsx	amor	D10
liq-amor-es-0047	Res Liquidae	amor	ES	verbal-subject-intransitive	diluirse	el amor se diluye como el arsénico en líquido. Cuando la pobreza entra por la pu	manual	RES LIQUIDAE COR.xlsx	amor	D10
liq-amor-es-0048	Res Liquidae	amor	ES	substantive		poder interminable de el fluir de el amor " en la iconografía hippy	manual	RES LIQUIDAE COR.xlsx	amor	E10
liq-amor-es-0049	Res Liquidae	amor	ES	substantive		nosotros vemos ese divino fluir de amor y sabiduría	manual	RES LIQUIDAE COR.xlsx	amor	E10
liq-amor-es-0050	Res Liquidae	amor	ES	substantive	flujo de	«Además, agradecían "a el público su constante flujo de amor и apoyo..."»	manual	RES LIQUIDAE COR.xlsx	amor	E10
liq-amor-es-0051	Res Liquidae	amor	ES	attributive	derramado	el amor derramado en nuestros corazones.	manual	RES LIQUIDAE COR.xlsx	amor	F10
liq-amor-es-0052	Res Liquidae	amor	ES	attributive	derramado	su figura adusta que esconde tanto amor derramado,	manual	RES LIQUIDAE COR.xlsx	amor	F10
liq-amor-es-0053	Res Liquidae	amor	ES	verbal-instrumental	inundado por	Vamos a inundar Cataluña de amor por la igualdad... 2. Mi propuesta es inundar de amor toda nuestra comunidad... 3. La noche estuvo inundada de amor. 4. ...que no te conoce de nada pero aun así te inunda con su amor... 5. Gracias por inundar nos de nuevo de amor y de corazones. 6. ...que prefiere inundar nos de amor platónico... 7. A Dedé, sin embargo, el dolor la dejó inundada de amor. 8. ...para inundar nos de amor en este día. 9. ...los Hombres G inundarán de " humor, amor, simpatía... " 10. La fe nos inunda de su amor que nos da seguridad... 11. ...ayude a que su recuerdo nos inunde de amor. 12. ...van inundando con efluvios de amor los paisajes... 13. Su familia le inundó de amor a lo largo de su vida.	manual	RES LIQUIDAE COR.xlsx	amor	G10
liq-amor-es-0054	Res Liquidae	amor	ES	verbal-instrumental		La ilusión y el amor por el teatro siguen inundando cada rincón...	manual	RES LIQUIDAE COR.xlsx	amor	G10
liq-amor-gt-0001	Res Liquidae	amor	GT	verbal-subject-transitive	inundar	Suspiros de nostalgia y amor inundaron el estadio Francisco Morazán...	manual	RES LIQUIDAE COR.xlsx	amor	C11
liq-amor-gt-0002	Res Liquidae	amor	GT	verbal-subject-intransitive	fluir	Y que siga fluyendo el amor en el mundo	manual	RES LIQUIDAE COR.xlsx	amor	D11
liq-amor-gt-0003	Res Liquidae	amor	GT	substantive	flujo de	«...pareció limpiar la mancha con el gran flujo de amor público...»	manual	RES LIQUIDAE COR.xlsx	amor	E11
liq-amor-hn-0001	Res Liquidae	amor	HN	verbal-subject-transitive	inundar	El amor inunda la vida de William Lev	manual	RES LIQUIDAE COR.xlsx	amor	C12
liq-amor-hn-0002	Res Liquidae	amor	HN	verbal-subject-intransitive		la presencia de el Espíritu Santo donde se derramará amor, paz y bendiciones para todos.	manual	RES LIQUIDAE COR.xlsx	amor	D12
liq-amor-hn-0003	Res Liquidae	amor	HN	verbal-subject-intransitive	fluir	Emma Coronel dejó fluir su amor	manual	RES LIQUIDAE COR.xlsx	amor	D12
liq-amor-hn-0004	Res Liquidae	amor	HN	verbal-subject-intransitive	diluirse	Con el golpe de Estado, se diluyó el amor por la vida.	manual	RES LIQUIDAE COR.xlsx	amor	D12
liq-amor-hn-0005	Res Liquidae	amor	HN	verbal-subject-intransitive	diluirse	Cuando el amor a la patria se diluye en un mar de intereses económicos y políticos personales...	manual	RES LIQUIDAE COR.xlsx	amor	D12
liq-amor-mx-0001	Res Liquidae	amor	MX	verbal-objective	derramar	Canelo' y Fernanda derraman amor en pleno partido de basquetbo	manual	RES LIQUIDAE COR.xlsx	amor	B13
liq-amor-mx-0002	Res Liquidae	amor	MX	verbal-objective	derramar	Padre que es todo amor y toda compasión para que derrame su amor en sus corazones "	manual	RES LIQUIDAE COR.xlsx	amor	B13
liq-amor-mx-0003	Res Liquidae	amor	MX	verbal-objective	derramar	nuestro agradecimiento por el amor que supo derramar	manual	RES LIQUIDAE COR.xlsx	amor	B13
liq-amor-mx-0004	Res Liquidae	amor	MX	verbal-objective	derramar	una madre que ama con un amor infinito y lo derrama con abundancia sobre toda creatura	manual	RES LIQUIDAE COR.xlsx	amor	B13
liq-amor-mx-0005	Res Liquidae	amor	MX	verbal-objective	derramar	na madre que ama de insondable amor y lo derrama con abundancia sobre toda criatura	manual	RES LIQUIDAE COR.xlsx	amor	B13
liq-amor-mx-0006	Res Liquidae	amor	MX	verbal-objective	derramar	La fórmula usa el lenguaje intenso de el amor, derramándo lo en Dios	manual	RES LIQUIDAE COR.xlsx	amor	B13
liq-amor-mx-0007	Res Liquidae	amor	MX	verbal-objective	derramar	el portugués derramó su amor en sus gemelas	manual	RES LIQUIDAE COR.xlsx	amor	B13
liq-amor-mx-0008	Res Liquidae	amor	MX	verbal-objective	derramar	amor que derrama sobre todo lo que hace cotidianamente,	manual	RES LIQUIDAE COR.xlsx	amor	B13
liq-amor-mx-0009	Res Liquidae	amor	MX	verbal-objective	derramar	amor que derrama con su futuro esposo	manual	RES LIQUIDAE COR.xlsx	amor	B13
liq-amor-mx-0010	Res Liquidae	amor	MX	verbal-objective	derramar	el amor que el Espíritu Santo derrama en los corazones	manual	RES LIQUIDAE COR.xlsx	amor	B13
liq-amor-mx-0011	Res Liquidae	amor	MX	verbal-objective	salpicar	nos salpica un amor que sana y cura con su heroísmo nuestras heridas más profundas.	manual	RES LIQUIDAE COR.xlsx	amor	B13
liq-amor-mx-0012	Res Liquidae	amor	MX	verbal-subject-transitive	inundar	...los recuerdos llenos de amor inundarán la sala de velación.	manual	RES LIQUIDAE COR.xlsx	amor	C13
liq-amor-mx-0013	Res Liquidae	amor	MX	verbal-subject-transitive	inundar	...que el amor y la armonía inunden sus corazones...	manual	RES LIQUIDAE COR.xlsx	amor	C13
liq-amor-mx-0014	Res Liquidae	amor	MX	verbal-subject-transitive	inundar	Y llegó la Navidad y el amor inundó cada corazón...	manual	RES LIQUIDAE COR.xlsx	amor	C13
liq-amor-mx-0015	Res Liquidae	amor	MX	verbal-subject-transitive	inundar	...porque el amor inundó su ser.	manual	RES LIQUIDAE COR.xlsx	amor	C13
liq-amor-mx-0016	Res Liquidae	amor	MX	verbal-subject-transitive	inundar	...la paz, la unidad, la esperanza y el amor inunden los hogares.	manual	RES LIQUIDAE COR.xlsx	amor	C13
liq-amor-mx-0017	Res Liquidae	amor	MX	verbal-subject-transitive	inundar	...todo indica que el amor inunda la relación...	manual	RES LIQUIDAE COR.xlsx	amor	C13
liq-amor-mx-0018	Res Liquidae	amor	MX	verbal-subject-transitive	inundar	...el amor inunda las redes sociales, toda vez que el emoji...	manual	RES LIQUIDAE COR.xlsx	amor	C13
liq-amor-mx-0019	Res Liquidae	amor	MX	verbal-subject-transitive	inundar	...un ambiente de amor y esperanza inundó el lugar...	manual	RES LIQUIDAE COR.xlsx	amor	C13
liq-amor-mx-0020	Res Liquidae	amor	MX	verbal-subject-transitive	inundar	...и que este amor inunde también con su fragancia toda la habitación...	manual	RES LIQUIDAE COR.xlsx	amor	C13
liq-amor-mx-0021	Res Liquidae	amor	MX	verbal-subject-transitive	inundar	Ayer el amor inundó las calles de el Centro...	manual	RES LIQUIDAE COR.xlsx	amor	C13
liq-amor-mx-0022	Res Liquidae	amor	MX	verbal-subject-transitive	inundar	Hasta que esta victoria de el amor no inunde todo el mundo...	manual	RES LIQUIDAE COR.xlsx	amor	C13
liq-amor-mx-0023	Res Liquidae	amor	MX	verbal-subject-transitive	inundar	...una película donde el amor inundó de inmediato el lugar.	manual	RES LIQUIDAE COR.xlsx	amor	C13
liq-amor-mx-0024	Res Liquidae	amor	MX	verbal-subject-intransitive		el amor de nuestros perdidos se derrama y brilla sobre nosotros	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0025	Res Liquidae	amor	MX	verbal-subject-intransitive		Que el amor de Dios se derrame en sus corazones	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0026	Res Liquidae	amor	MX	verbal-subject-intransitive		Su amor se derrama para la humanidad que está esclavitud	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0027	Res Liquidae	amor	MX	verbal-subject-intransitive	fluir	cenciado Ignacio García Téllez " de el IMSS deja fluir su amor matern	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0028	Res Liquidae	amor	MX	verbal-subject-intransitive	fluir	Pero el amor fluye en la familia.	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0029	Res Liquidae	amor	MX	verbal-subject-intransitive	fluir	ha dejado que fluya su amor y admiración por la naturaleza	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0030	Res Liquidae	amor	MX	verbal-subject-intransitive	fluir	pareja es la de conocer que el amor fluye	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0031	Res Liquidae	amor	MX	verbal-subject-intransitive	fluir	Las lágrimas, la emoción y el amor fluyeron en el aeropuerto y los pasajeros estuvieron pendientes de el reencuentro	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0032	Res Liquidae	amor	MX	verbal-subject-intransitive	fluir	el amor y la armonía fluyen sin necesidad de sofisticadas instalacione	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0033	Res Liquidae	amor	MX	verbal-subject-intransitive	fluir	el amor de una pareja costeña fluía como el tejido de la artesana en el telar de cintura.	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0034	Res Liquidae	amor	MX	verbal-subject-intransitive	fluir	amor punzante que fluye por nuestras arterias con doloR	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0035	Res Liquidae	amor	MX	verbal-subject-intransitive	fluir	conjuntó textos en los que fluyen amor, resistencia y audaci	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0036	Res Liquidae	amor	MX	verbal-subject-intransitive	fluir	oco establecen una relación más cercana y el amor fluye entre ambo	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0037	Res Liquidae	amor	MX	verbal-subject-intransitive	fluir	esta historia de amores y desamores fluye tan bien	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0038	Res Liquidae	amor	MX	verbal-subject-intransitive	fluir	: El amor divino fluye por mi corazón y por mi vida,	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0039	Res Liquidae	amor	MX	verbal-subject-intransitive	fluir	En un apasionante relato, Roth deja fluir sus emociones: amor, temor, pasión, ansiedad.	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0040	Res Liquidae	amor	MX	verbal-subject-intransitive	fluir	na buena razón para informar les sobre el amor que fluye en Hollywood	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0041	Res Liquidae	amor	MX	verbal-subject-intransitive	brotar	e la libertad auténtica brota el amor, es decir, el entusiasmo por Dios	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0042	Res Liquidae	amor	MX	verbal-subject-intransitive	brotar	el odio, a el igual que el amor, brota de una fuente mucho más profunda que el interés práctico o la conciencia moral	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0043	Res Liquidae	amor	MX	verbal-subject-intransitive	brotar	uánto amor brota de un corazón aunque sea sólo a causa de una sonrisa.	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0044	Res Liquidae	amor	MX	verbal-subject-intransitive	brotar	el amor que no está brotando continuamente, está moviendo continuamente.	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0045	Res Liquidae	amor	MX	verbal-subject-intransitive	brotar	imagen de la Santísima Trinidad, misterio de el que brota todo amor verdadero	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0046	Res Liquidae	amor	MX	verbal-subject-intransitive	brotar	dejando brotar el amor de su corazón	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0047	Res Liquidae	amor	MX	verbal-subject-intransitive	brotar	Por sus poros brota el amor que siente por su país.	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0048	Res Liquidae	amor	MX	verbal-subject-intransitive	brotar	es un amor reconciliador, que brota de el corazón de el Salvador crucificado	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0049	Res Liquidae	amor	MX	verbal-subject-intransitive	brotar	el humilde brotan el amor, la gracia y la gloria de Dios	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0050	Res Liquidae	amor	MX	verbal-subject-intransitive	brotar	amor que brotó el pasado 8 de marzo con motivo de el Día Internacional de la Mujer	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0051	Res Liquidae	amor	MX	verbal-subject-intransitive	brotar	me brotó el amor a la adoración a el Santísimo, a la oración	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0052	Res Liquidae	amor	MX	verbal-subject-intransitive	diluirse	Tanto amor no se diluye con tu partida, se expandе, nos cobija.	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0053	Res Liquidae	amor	MX	verbal-subject-intransitive	diluirse	.2 de un momento a otro el amor pareció diluirse sin que alguno diera alguna explicación.	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0054	Res Liquidae	amor	MX	verbal-subject-intransitive	diluirse	A partir de este momento la historia de amor se diluye y nos encontramos con los jardines secretos...	manual	RES LIQUIDAE COR.xlsx	amor	D13
liq-amor-mx-0055	Res Liquidae	amor	MX	substantive		Gracias por el enorme derrame de amor y aceptación	manual	RES LIQUIDAE COR.xlsx	amor	E13
liq-amor-mx-0056	Res Liquidae	amor	MX	substantive		Derrama de amor por la ciencia	manual	RES LIQUIDAE COR.xlsx	amor	E13
liq-amor-mx-0057	Res Liquidae	amor	MX	substantive	flujo de	malas energías que interrumpen el flujo de el amor verdadero.	manual	RES LIQUIDAE COR.xlsx	amor	E13
liq-amor-mx-0058	Res Liquidae	amor	MX	substantive	flujo de	De ahí также la dificultad para entregar se a el flujo impredecible de el amor	manual	RES LIQUIDAE COR.xlsx	amor	E13
liq-amor-mx-0059	Res Liquidae	amor	MX	substantive	flujo de	están abiertas a el flujo de el amor	manual	RES LIQUIDAE COR.xlsx	amor	E13
liq-amor-mx-0060	Res Liquidae	amor	MX	substantive	flujo de	«El flujo del amor después de la muerte de Matthew hizo dar me cuenta.	manual	RES LIQUIDAE COR.xlsx	amor	E13
liq-amor-mx-0061	Res Liquidae	amor	MX	substantive	torrente de	inocencia de un bebito o de una niñita o muchachito es igual que recibir un torrente inagotable de ese amor que es misterio en la existencia	manual	RES LIQUIDAE COR.xlsx	amor	E13
liq-amor-mx-0062	Res Liquidae	amor	MX	attributive	derramado	El amor de Cristo, derramado en nuestros corazones por el Espíritu Santo, nos permite vivir así,	manual	RES LIQUIDAE COR.xlsx	amor	F13
liq-amor-mx-0063	Res Liquidae	amor	MX	attributive	derramado	El amor de Cristo, derramado en nuestros corazones por el Espíritu Sant	manual	RES LIQUIDAE COR.xlsx	amor	F13
liq-amor-mx-0064	Res Liquidae	amor	MX	attributive	derramado	amor derramado en nuestros corazones	manual	RES LIQUIDAE COR.xlsx	amor	F13
liq-amor-mx-0066	Res Liquidae	amor	MX	verbal-instrumental	inundar de	...las redes sociales comenzaron a inundar se de mensajes de amor...	manual	RES LIQUIDAE COR.xlsx	amor	G13
liq-amor-mx-0067	Res Liquidae	amor	MX	verbal-instrumental	inundar de	Con entusiasmos y compromiso, Caracas se inundará de amor...	manual	RES LIQUIDAE COR.xlsx	amor	G13
liq-amor-mx-0068	Res Liquidae	amor	MX	verbal-instrumental	inundar de	...hoy el fulgor y la prosperidad de un nuevo comienzo inunde sus hogares de amor, fe...	manual	RES LIQUIDAE COR.xlsx	amor	G13
liq-amor-mx-0069	Res Liquidae	amor	MX	verbal-instrumental	inundar de	...una madre y una abuela que me inundaron de amor.	manual	RES LIQUIDAE COR.xlsx	amor	G13
liq-amor-mx-0070	Res Liquidae	amor	MX	verbal-instrumental	inundar de	...Una mujer, mi esposa, que inunda de amor, también, a nuestro hogar...	manual	RES LIQUIDAE COR.xlsx	amor	G13
liq-amor-mx-0071	Res Liquidae	amor	MX	verbal-instrumental	inundar de	...deseo que esta Navidad inunde de paz, amor и alegría a cada una...	manual	RES LIQUIDAE COR.xlsx	amor	G13
liq-amor-mx-0072	Res Liquidae	amor	MX	verbal-instrumental	inundar de	...este foro de Eje Central se inundará de nostalgia y amor...	manual	RES LIQUIDAE COR.xlsx	amor	G13
liq-amor-ni-0001	Res Liquidae	amor	NI	verbal-objective	derramar	pedimos a Dios que continúe derramando más salud, amor, sabiduría e inteligencia	manual	RES LIQUIDAE COR.xlsx	amor	B14
liq-amor-ni-0002	Res Liquidae	amor	NI	verbal-objective	derramar	Pidió a la santa siga derramando amor de madr	manual	RES LIQUIDAE COR.xlsx	amor	B14
liq-amor-ni-0003	Res Liquidae	amor	NI	verbal-objective	derramar	ella viene a derramar su amor y su misericordia	manual	RES LIQUIDAE COR.xlsx	amor	B14
liq-amor-ni-0004	Res Liquidae	amor	NI	verbal-objective	derramar	esucristo, a quien piden derrame su amor y misericordia sobre el país y el mundo	manual	RES LIQUIDAE COR.xlsx	amor	B14
liq-amor-ni-0005	Res Liquidae	amor	NI	verbal-objective	derramar	Hugo Chávez derramó tanto Amor,	manual	RES LIQUIDAE COR.xlsx	amor	B14
liq-amor-ni-0006	Res Liquidae	amor	NI	verbal-objective	derramar	Hernaldo, poeta, cantor, juglar que vas derramando tu amor	manual	RES LIQUIDAE COR.xlsx	amor	B14
liq-amor-ni-0007	Res Liquidae	amor	NI	verbal-subject-intransitive		el amor de Dios que se derrama	manual	RES LIQUIDAE COR.xlsx	amor	D14
liq-amor-ni-0008	Res Liquidae	amor	NI	verbal-subject-intransitive		una fuente inagotable de amor y bondad que se derrama para cada Nicaragüense en cada rincón;	manual	RES LIQUIDAE COR.xlsx	amor	D14
liq-amor-ni-0009	Res Liquidae	amor	NI	verbal-subject-intransitive	fluir	Queremos ver fluir el amor en la nación	manual	RES LIQUIDAE COR.xlsx	amor	D14
liq-amor-ni-0010	Res Liquidae	amor	NI	verbal-subject-intransitive	brotar	Ya es diciembre, época donde brota el amor y la paz en todas las naciones	manual	RES LIQUIDAE COR.xlsx	amor	D14
liq-amor-ni-0011	Res Liquidae	amor	NI	verbal-instrumental	inundar de	si permite que Jesucristo inunde su corazón de amor, alegría, paz, fortaleza	manual	RES LIQUIDAE COR.xlsx	amor	G14
liq-amor-ni-0012	Res Liquidae	amor	NI	verbal-instrumental	inundar de	mujeres y hombres, inundadas de el amor de Dios en su corazón	manual	RES LIQUIDAE COR.xlsx	amor	G14
liq-amor-ni-0013	Res Liquidae	amor	NI	verbal-instrumental	inundar de	omo mi Señor y Salvador, y le pido que inunde mi corazón de su amor, hacia Ud., hacia mi prójimo,	manual	RES LIQUIDAE COR.xlsx	amor	G14
liq-amor-pa-0001	Res Liquidae	amor	PA	verbal-objective	derramar	El derramó su amor por ti	manual	RES LIQUIDAE COR.xlsx	amor	B15
liq-amor-pa-0002	Res Liquidae	amor	PA	verbal-subject-intransitive	fluir	, el amor fluye y ahora son una sólida pareja de esposos	manual	RES LIQUIDAE COR.xlsx	amor	D15
liq-amor-pa-0003	Res Liquidae	amor	PA	verbal-subject-intransitive	fluir	que el amor fluya y que nada influya	manual	RES LIQUIDAE COR.xlsx	amor	D15
liq-amor-pa-0004	Res Liquidae	amor	PA	verbal-subject-intransitive	fluir	l supuesto amor que fluye entre ello	manual	RES LIQUIDAE COR.xlsx	amor	D15
liq-amor-pa-0005	Res Liquidae	amor	PA	verbal-subject-intransitive	fluir	" Y que siga fluyendo el amor en el mundo	manual	RES LIQUIDAE COR.xlsx	amor	D15
liq-amor-pa-0006	Res Liquidae	amor	PA	verbal-subject-intransitive	fluir	Confirmo que ese amor que fluye sin contención ha sido diseñado por lo divino	manual	RES LIQUIDAE COR.xlsx	amor	D15
liq-amor-pa-0007	Res Liquidae	amor	PA	verbal-subject-intransitive	fluir	Que este año nuestro amor fluya libre	manual	RES LIQUIDAE COR.xlsx	amor	D15
liq-amor-pa-0008	Res Liquidae	amor	PA	verbal-subject-intransitive	fluir	mejora la armonía de tu hogar para que fluya el amor.	manual	RES LIQUIDAE COR.xlsx	amor	D15
liq-amor-pa-0009	Res Liquidae	amor	PA	attributive	derramado	s toneladas de amor derramadas por mi hijo	manual	RES LIQUIDAE COR.xlsx	amor	F15
liq-amor-pa-0010	Res Liquidae	amor	PA	verbal-instrumental	inundar de	Hoy San Valentín estuvo inundando de amor a el estudio de Tu Mañan,	manual	RES LIQUIDAE COR.xlsx	amor	G15
liq-amor-pe-0001	Res Liquidae	amor	PE	verbal-objective	derramar	No tardé en derramar todo mi amor en sus diestras manos ucraniana	manual	RES LIQUIDAE COR.xlsx	amor	B16
liq-amor-pe-0002	Res Liquidae	amor	PE	verbal-objective	derramar	a señora K derrama un mensaje de amor	manual	RES LIQUIDAE COR.xlsx	amor	B16
liq-amor-pe-0003	Res Liquidae	amor	PE	verbal-objective	derramar	Dios derrame bendiciones y amor sobre tu vida	manual	RES LIQUIDAE COR.xlsx	amor	B16
liq-amor-pe-0004	Res Liquidae	amor	PE	verbal-objective	derramar	r las principales calles de nuestra ciudad para derramar amor	manual	RES LIQUIDAE COR.xlsx	amor	B16
liq-amor-pe-0005	Res Liquidae	amor	PE	verbal-objective	derramar	no podemos seguir derramando más amor por él	manual	RES LIQUIDAE COR.xlsx	amor	B16
liq-amor-pe-0006	Res Liquidae	amor	PE	verbal-objective	derramar	Sheyla comienza a derramar amor sobre su novio	manual	RES LIQUIDAE COR.xlsx	amor	B16
liq-amor-pe-0007	Res Liquidae	amor	PE	verbal-objective	derramar	n nuestra galería mira cómo derraman dulzura y amor.	manual	RES LIQUIDAE COR.xlsx	amor	B16
liq-amor-pe-0008	Res Liquidae	amor	PE	verbal-subject-transitive	inundar	El amor inunda el espectáculo local y en Edwin Sierra no podría ser la excepción.	manual	RES LIQUIDAE COR.xlsx	amor	C16
liq-amor-pe-0009	Res Liquidae	amor	PE	verbal-subject-transitive	inundar	Deseo que la paz secuestre tu vida, el amor inunde tu alma...	manual	RES LIQUIDAE COR.xlsx	amor	C16
liq-amor-pe-0010	Res Liquidae	amor	PE	verbal-subject-intransitive		el amor de nuestros fallecidos se derrama y brilla sobre nosotros	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0011	Res Liquidae	amor	PE	verbal-subject-intransitive		el amor vuelve a derramar se en la respuesta de el escritor.	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0012	Res Liquidae	amor	PE	verbal-subject-intransitive	fluir	sta vez el amor fluye y te renueva	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0013	Res Liquidae	amor	PE	verbal-subject-intransitive	fluir	todo en clave de comedia donde fluye el amor y el desamor	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0014	Res Liquidae	amor	PE	verbal-subject-intransitive	fluir	deje que el amor fluya en paz por ser de justicia	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0015	Res Liquidae	amor	PE	verbal-subject-intransitive	fluir	El amor fluye como tu deseas	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0016	Res Liquidae	amor	PE	verbal-subject-intransitive	fluir	La relación se cimentaba, el amor fluía,	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0017	Res Liquidae	amor	PE	verbal-subject-intransitive	fluir	El amor fluye como si fuera ayer.	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0018	Res Liquidae	amor	PE	verbal-subject-intransitive	fluir	Deja fluir el amor para que se alejen de ti las tristezas y preocupaciones	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0019	Res Liquidae	amor	PE	verbal-subject-intransitive	fluir	dejamos fluir ese amor tan profundo y sincero que nos acelera el corazón	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0020	Res Liquidae	amor	PE	verbal-subject-intransitive	fluir	El amor sigue fluyendo entre Selena Gómez y The Weekn	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0021	Res Liquidae	amor	PE	verbal-subject-intransitive	fluir	impiden fluir libremente el amor que existe entre ambo	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0022	Res Liquidae	amor	PE	verbal-subject-intransitive	fluir	Esto Es Guerra y su amor fluyó sin ningún tipo de presión	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0023	Res Liquidae	amor	PE	verbal-subject-intransitive	fluir	, espacio televisivo que permitió que fluya el amor entre ambas mediáticas figura	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0024	Res Liquidae	amor	PE	verbal-subject-intransitive	fluir	Hay mucho amor fluyendo por aquí ",	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0025	Res Liquidae	amor	PE	verbal-subject-intransitive	fluir	la semana con el amor que vuelve a fluir entre Patricio Parodi y Sheyla Roja	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0026	Res Liquidae	amor	PE	verbal-subject-intransitive	fluir	un papel firmado para que su amor fluya.	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0027	Res Liquidae	amor	PE	verbal-subject-intransitive	fluir	El amor fluye a montones en el grupo piurano	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0028	Res Liquidae	amor	PE	verbal-subject-intransitive	brotar	la torre Eiffel se encienden, el amor empieza a brotar.	manual	RES LIQUIDAE COR.xlsx	amor	D16
liq-amor-pe-0029	Res Liquidae	amor	PE	verbal-subject-intransitive	brotar	no fue el único amor que brotó en él.	manual	RES LIQUIDAE COR.xlsx	amor	D16
