id	cryptoclass	emonym	country	construction_type	classifier_lemma	citation_es	source	source_file	source_sheet	source_locator
liq-tristeza-es-0013	Res Liquidae	tristeza	ES	verbal-instrumental	inundar de	2No es cierto que " todo el mundo sea feliz y que otros estén inundados de tristeza " ES	manual	RES LIQUIDAE COR.xlsx	tristeza	G10
liq-tristeza-es-0014	Res Liquidae	tristeza	ES	verbal-instrumental	inundar de	Bonner, inundado de tristeza, no podía dar le, aunque se lo mereciera. ES	manual	RES LIQUIDAE COR.xlsx	tristeza	G10
liq-tristeza-es-0015	Res Liquidae	tristeza	ES	verbal-instrumental	inundar de	Demostrando una gran entereza, aunque con el rostro inundado de tristeza, la reina Máxima de Holanda retomó hoy su agenda oficial  ES	manual	RES LIQUIDAE COR.xlsx	tristeza	G10
liq-tristeza-es-0016	Res Liquidae	tristeza	ES	verbal-instrumental	inundar de	5fueron unas horas con caras inundadas de tristeza y lágrimas que no podían dejar de brotar de el rostro  ES	manual	RES LIQUIDAE COR.xlsx	tristeza	G10
liq-tristeza-es-0017	Res Liquidae	tristeza	ES	verbal-instrumental	inundar de	6una fecha que supondrá una tregua en un hogar inundado de tristeza.	manual	RES LIQUIDAE COR.xlsx	tristeza	G10
liq-tristeza-es-0018	Res Liquidae	tristeza	ES	verbal-instrumental	inundar de	mascota que, muy metido en su papel, inunda de tristeza un blues' que suena a el sur más clásico ES	manual	RES LIQUIDAE COR.xlsx	tristeza	G10
liq-tristeza-es-0019	Res Liquidae	tristeza	ES	verbal-instrumental	inundar de	Me inundé de tristeza y un millón más de sentimientos… ES	manual	RES LIQUIDAE COR.xlsx	tristeza	G10
liq-tristeza-es-0020	Res Liquidae	tristeza	ES	verbal-instrumental	inundar de	La repentina e inesperada muerte de el actor Cory Monteith ha inundado de tristeza a la serie' Glee ES	manual	RES LIQUIDAE COR.xlsx	tristeza	G10
liq-tristeza-es-0021	Res Liquidae	tristeza	ES	verbal-instrumental	inundar de	aleja los tristes pensamiento y sacude la murria de humedad que pretende inundar de tristeza también los mejores ánimos. ES	manual	RES LIQUIDAE COR.xlsx	tristeza	G10
liq-tristeza-es-0022	Res Liquidae	tristeza	ES	verbal-instrumental	inundar de	La noticia inundó de tristeza las redes sociales,  ESn las cercanías bien entrada la noche, cual testigo mudo de la desgracia que inundó de tristeza a toda la localidad de Montillana ES	manual	RES LIQUIDAE COR.xlsx	tristeza	G10
liq-tristeza-es-0023	Res Liquidae	tristeza	ES	verbal-instrumental	inundar de	con los que quiso llorar los muertos de la guerra y que inundan de tristeza ES	manual	RES LIQUIDAE COR.xlsx	tristeza	G10
liq-tristeza-es-0024	Res Liquidae	tristeza	ES	verbal-instrumental	inundar de	tiene sentimientos humanos y sus ojos se inundan de tristeza cuando algo le hace daño	manual	RES LIQUIDAE COR.xlsx	tristeza	G10
liq-tristeza-gt-0001	Res Liquidae	tristeza	GT	verbal-objective		este mi cuerpo es solo una sombra que gotea tristeza	manual	RES LIQUIDAE COR.xlsx	tristeza	B11
liq-tristeza-gt-0002	Res Liquidae	tristeza	GT	verbal-subject-transitive	inundar	Tristeza y desolación inundan la casa de la familia Chicas en la aldea Los ChiquirinesGT	manual	RES LIQUIDAE COR.xlsx	tristeza	C11
liq-tristeza-gt-0003	Res Liquidae	tristeza	GT	verbal-subject-transitive	inundar	Los recuerdos y la tristeza inundan su mente,	manual	RES LIQUIDAE COR.xlsx	tristeza	C11
liq-tristeza-mx-0001	Res Liquidae	tristeza	MX	verbal-subject-transitive	inundar	enemos la tristeza que nos inunda por tu ausencia	manual	RES LIQUIDAE COR.xlsx	tristeza	C13
liq-tristeza-mx-0002	Res Liquidae	tristeza	MX	verbal-subject-transitive	inundar	años después el frío y la tristeza inunda el lugar y uno de los testigos de aquellas labores de inhumación	manual	RES LIQUIDAE COR.xlsx	tristeza	C13
liq-tristeza-mx-0003	Res Liquidae	tristeza	MX	verbal-subject-transitive	inundar	El cantautor abundó que la tristeza que inunda a el ámbito de la cultura se debe a que " Gabo	manual	RES LIQUIDAE COR.xlsx	tristeza	C13
liq-tristeza-mx-0004	Res Liquidae	tristeza	MX	verbal-subject-transitive	inundar	la impotencia y la tristeza inundaron su ser, en especial cuando la fuerza de la naturaleza "	manual	RES LIQUIDAE COR.xlsx	tristeza	C13
liq-tristeza-mx-0005	Res Liquidae	tristeza	MX	verbal-subject-transitive	inundar	La tristeza inunda el ambiente, mientras los familiares de Guadalupe " Lupita "	manual	RES LIQUIDAE COR.xlsx	tristeza	C13
liq-tristeza-mx-0006	Res Liquidae	tristeza	MX	verbal-subject-transitive	inundar	Abandono y tristeza inundan las paredes de dos instituciones públicas de Ahome que se encargan de atender a adultos	manual	RES LIQUIDAE COR.xlsx	tristeza	C13
liq-tristeza-mx-0007	Res Liquidae	tristeza	MX	verbal-subject-transitive	inundar	fue el canijo sin despedir nos y a mí me inunda la tristeza.	manual	RES LIQUIDAE COR.xlsx	tristeza	C13
liq-tristeza-mx-0008	Res Liquidae	tristeza	MX	verbal-subject-transitive	inundar	Ahora, la tristeza, inundó a la mayoría de los presentes y no fue para menos	manual	RES LIQUIDAE COR.xlsx	tristeza	C13
liq-tristeza-mx-0009	Res Liquidae	tristeza	MX	verbal-subject-transitive	inundar	Conmoción, dolor y tristeza, inundan el Valle de el Guadalhorce	manual	RES LIQUIDAE COR.xlsx	tristeza	C13
liq-tristeza-mx-0010	Res Liquidae	tristeza	MX	verbal-subject-transitive	inundar	Aunque la música fue alegre, el ambiente de tristeza inundaba a los presente	manual	RES LIQUIDAE COR.xlsx	tristeza	C13
liq-tristeza-mx-0011	Res Liquidae	tristeza	MX	verbal-subject-intransitive	fluir	las posibilidades rítmicas de la obra, en la que de un momento a otro fluye la tristeza, la exaltación y la reflexión profunda	manual	RES LIQUIDAE COR.xlsx	tristeza	D13
liq-tristeza-mx-0012	Res Liquidae	tristeza	MX	verbal-subject-intransitive	brotar	le brota la tristeza de manera inmediata a el recordar la tarde de el 18 de enero	manual	RES LIQUIDAE COR.xlsx	tristeza	D13
liq-tristeza-mx-0013	Res Liquidae	tristeza	MX	verbal-subject-intransitive	brotar	el miedo es una tristeza inconstante que brota de la idea de una cosa futura o pretérit	manual	RES LIQUIDAE COR.xlsx	tristeza	D13
liq-tristeza-mx-0014	Res Liquidae	tristeza	MX	substantive	chorro de	me da un chorro de tristeza que esté pasando	manual	RES LIQUIDAE COR.xlsx	tristeza	E13
liq-tristeza-mx-0015	Res Liquidae	tristeza	MX	verbal-instrumental	inundar de	los familiares de las víctimas siguen de pie, con la tristeza inundada en sus corazones, pero una decisión inalcanzable	manual	RES LIQUIDAE COR.xlsx	tristeza	G13
liq-tristeza-mx-0016	Res Liquidae	tristeza	MX	verbal-instrumental	inundar de	Una noticia inunda de tristeza a el futbol británico,	manual	RES LIQUIDAE COR.xlsx	tristeza	G13
liq-tristeza-mx-0017	Res Liquidae	tristeza	MX	verbal-instrumental	inundar de	El dolor que inunda de tristeza aquel recuerdo le comienza a brotar por los ojos.	manual	RES LIQUIDAE COR.xlsx	tristeza	G13
liq-tristeza-mx-0018	Res Liquidae	tristeza	MX	verbal-instrumental	inundar de	nuestro hogar se inundó de tristeza en su partida;	manual	RES LIQUIDAE COR.xlsx	tristeza	G13
liq-tristeza-mx-0019	Res Liquidae	tristeza	MX	verbal-instrumental	inundar de	una lamentable noticia inundó de tristeza el medio de el espectáculo, pues se dio a conocer la muerte	manual	RES LIQUIDAE COR.xlsx	tristeza	G13
liq-tristeza-mx-0020	Res Liquidae	tristeza	MX	verbal-instrumental	inundar de	no queremos que el país simplemente se inunde de tristeza que se percibe en todo los sentidos,	manual	RES LIQUIDAE COR.xlsx	tristeza	G13
liq-tristeza-ni-0001	Res Liquidae	tristeza	NI	verbal-subject-intransitive	fluir	or lo que se debe dejar que la tristeza fluya sin que afecte a la persona la mayor parte de el tiempo	manual	RES LIQUIDAE COR.xlsx	tristeza	D14
liq-tristeza-pa-0001	Res Liquidae	tristeza	PA	verbal-subject-transitive	inundar	tre los colegas de diversos medios de comunicación hoy nos inunda la tristeza a el saber que has partido de el mundo terrena	manual	RES LIQUIDAE COR.xlsx	tristeza	C15
liq-tristeza-pe-0001	Res Liquidae	tristeza	PE	verbal-objective	diluir	diluyó la tristeza de la derrota peruana con buena sazón y un poquito de pisco	manual	RES LIQUIDAE COR.xlsx	tristeza	B16
liq-tristeza-pe-0002	Res Liquidae	tristeza	PE	verbal-subject-transitive	inundar	a tristeza inunda el rostro de Trunks que ahora no podrá regresa a su era PE	manual	RES LIQUIDAE COR.xlsx	tristeza	C16
liq-tristeza-pe-0003	Res Liquidae	tristeza	PE	verbal-subject-transitive	inundar	Mientras en Chile todo era felicidad, la tristeza y recriminación inundaba las almas de los colombianos	manual	RES LIQUIDAE COR.xlsx	tristeza	C16
liq-tristeza-pe-0004	Res Liquidae	tristeza	PE	verbal-subject-intransitive	fluir	Deja que la tristeza fluya, pero busca nuevas tradiciones que no asocies a esa persona. PE	manual	RES LIQUIDAE COR.xlsx	tristeza	D16
liq-tristeza-pe-0005	Res Liquidae	tristeza	PE	verbal-subject-intransitive	fluir	Pensaba o soñaba quién sabe qué cosas.  De todo su ser fluía una gran tristeza. Nunca he visto un hombre que pareciera más triste	manual	RES LIQUIDAE COR.xlsx	tristeza	D16
liq-tristeza-pe-0006	Res Liquidae	tristeza	PE	verbal-instrumental	inundar de	anoche, el set de el programa se inundó de tristeza en el momento en que Reyna intentó inutilmente pronunciar unas palabras	manual	RES LIQUIDAE COR.xlsx	tristeza	G16
liq-tristeza-pr-0001	Res Liquidae	tristeza	PR	verbal-instrumental	inundar de	el periodista deportivo Elliott Castro Tirado, inundó de tristeza a los medios y el deporte de su querido Puerto Rico	manual	RES LIQUIDAE COR.xlsx	tristeza	G17
liq-tristeza-py-0001	Res Liquidae	tristeza	PY	verbal-objective	derramar	cada compás derrama la tristeza de el que partió para siempre	manual	RES LIQUIDAE COR.xlsx	tristeza	B18
liq-tristeza-py-0002	Res Liquidae	tristeza	PY	verbal-subject-transitive	inundar	La preocupación crece y la sensación de tristeza inunda el hogar de los Morínigo	manual	RES LIQUIDAE COR.xlsx	tristeza	C18
liq-tristeza-py-0003	Res Liquidae	tristeza	PY	verbal-instrumental	inundar de	están en la zona afectada por el agua, no se dejaron "" inundar "" de tristeza y se fueron en masa a	manual	RES LIQUIDAE COR.xlsx	tristeza	G18
liq-tristeza-sv-0003	Res Liquidae	tristeza	SV	verbal-subject-transitive	inundar	ese a la tristeza que les inunda, están " fuertes " SV	manual	RES LIQUIDAE COR.xlsx	tristeza	C19
liq-tristeza-sv-0004	Res Liquidae	tristeza	SV	verbal-subject-transitive	inundar	Las imágenes de el desconsuelo de el arquero de Italia han inundado de tristeza a todos los fanáticos de la selección	manual	RES LIQUIDAE COR.xlsx	tristeza	C19
liq-tristeza-us-0001	Res Liquidae	tristeza	US	verbal-objective		...los bares rebosarán alegría o tristeza...	manual	RES LIQUIDAE COR.xlsx	tristeza	B22
liq-tristeza-us-0002	Res Liquidae	tristeza	US	verbal-subject-transitive	inundar	la tristeza lo inunda a el hablar de la situación que Cruz Azulvive. US	manual	RES LIQUIDAE COR.xlsx	tristeza	C22
liq-tristeza-us-0003	Res Liquidae	tristeza	US	verbal-subject-transitive	inundar	Aunque la tristeza también los inunda por la falta de contacto con la pantalla chica, US	manual	RES LIQUIDAE COR.xlsx	tristeza	C22
liq-tristeza-us-0004	Res Liquidae	tristeza	US	verbal-subject-transitive	inundar	elección Mexicana Sub-21 para participar en Juegos Centroamericanos y de el Caribe, la tristeza inundó a el jugador.  US	manual	RES LIQUIDAE COR.xlsx	tristeza	C22
liq-tristeza-us-0005	Res Liquidae	tristeza	US	verbal-subject-transitive	inundar	Águilas habló en conferencia de prensa en el hotel y expresó la tristeza que inundó a el plantel pues Güemez se perderá la posibilidad de estar en torneo de Japón US	manual	RES LIQUIDAE COR.xlsx	tristeza	C22
liq-tristeza-us-0006	Res Liquidae	tristeza	US	verbal-subject-transitive	inundar	cayeron para nada bien en medio de la tristeza que inunda a el ámbito deportivo por el fatal accidente US	manual	RES LIQUIDAE COR.xlsx	tristeza	C22
liq-tristeza-us-0007	Res Liquidae	tristeza	US	verbal-subject-transitive	inundar	la tristeza le inunda el semblante	manual	RES LIQUIDAE COR.xlsx	tristeza	C22
liq-tristeza-us-0008	Res Liquidae	tristeza	US	verbal-instrumental	inundado por	Ahora inundados por la tristeza, vecinos, amigos y compañeros de trabajo se darán la tarea	manual	RES LIQUIDAE COR.xlsx	tristeza	G22
liq-tristeza-us-0009	Res Liquidae	tristeza	US	verbal-instrumental	inundar de	Una noticia inunda de tristeza a todos los fanáticos de "" El chavo de el 8	manual	RES LIQUIDAE COR.xlsx	tristeza	G22
liq-tristeza-uy-0003	Res Liquidae	tristeza	UY	verbal-subject-transitive	inundar	olvíamos a Florida, de regreso a nuestras vidas, y a el aterrizar me inundaba la tristeza UY	manual	RES LIQUIDAE COR.xlsx	tristeza	C20
liq-tristeza-uy-0004	Res Liquidae	tristeza	UY	verbal-subject-transitive	inundar	Los gritos, la frustración y la tristeza inundaron este sábado las calles de Gaza en el funeral de el fotoperiodistUY	manual	RES LIQUIDAE COR.xlsx	tristeza	C20
liq-tristeza-uy-0005	Res Liquidae	tristeza	UY	verbal-subject-transitive	inundar	Era difícil articular las palabras, nos inundaba la tristeza de su partida, el vacío de las emociones frente a el hecho	manual	RES LIQUIDAE COR.xlsx	tristeza	C20
liq-tristeza-ve-0001	Res Liquidae	tristeza	VE	verbal-objective	diluir	esa alegría indispensable que diluye la tristeza que muy pronto convertiremos en un ingrato y aleccionador recuerd	manual	RES LIQUIDAE COR.xlsx	tristeza	B21
liq-tristeza-ve-0002	Res Liquidae	tristeza	VE	verbal-subject-transitive	inundar	por más golpeada que este nuestra moral en algunos días, por más tristeza que inunde nuestra alma, siempre toca levantar nos y seguir	manual	RES LIQUIDAE COR.xlsx	tristeza	C21
liq-tristeza-ve-0003	Res Liquidae	tristeza	VE	verbal-instrumental	inundado por	hora inundados por la tristeza, vecinos, amigos y compañeros de trabajo se darán la tarea	manual	RES LIQUIDAE COR.xlsx	tristeza	G21
liq-tristeza-ve-0004	Res Liquidae	tristeza	VE	verbal-instrumental	inundar de	presidenta de la institución, advirtió que la inseguridad inunda de tristeza a los valencianos VE	manual	RES LIQUIDAE COR.xlsx	tristeza	G21
liq-tristeza-ve-0005	Res Liquidae	tristeza	VE	verbal-instrumental		perdió el rumbo y nos inundó la tristeza	manual	RES LIQUIDAE COR.xlsx	tristeza	G21
par-tristeza-cl-0001	Res Parvae	tristeza	CL	verbal-objective-grasp		a vida en general, te entrega alegrías, tristezas, triunfos y derrotas	manual	Res Parvae.xlsx	tristeza	B4
par-tristeza-co-0001	Res Parvae	tristeza	CO	verbal-objective-collect	recoger	RECOGER  si persiste en hacer lo malo, solo recogerá tristeza y amargura,	manual	Res Parvae.xlsx	tristeza	D5
pen-tristeza-ar-0001	Res Longae Penetrantes	tristeza	AR	verbal-subject-transitive	atravesar	uantas alegrías y tristezas atraviesan profundamente a la institución	manual	Res Penentrantes.xlsx	TRISTEZA	B2
pen-tristeza-ar-0002	Res Longae Penetrantes	tristeza	AR	verbal-subject-transitive	atravesar	# La tristeza atravesó el rock hacia otras manifestaciones.	manual	Res Penentrantes.xlsx	TRISTEZA	B2
pen-tristeza-ar-0003	Res Longae Penetrantes	tristeza	AR	verbal-subject-transitive	atravesar	En diálogo con EL TIEMPO reconoció que lo atraviesa una profunda tristeza	manual	Res Penentrantes.xlsx	TRISTEZA	B2
pen-tristeza-ar-0004	Res Longae Penetrantes	tristeza	AR	verbal-subject-transitive	atravesar	reocupación, indignación y tristeza que atraviesa a la sociedad,	manual	Res Penentrantes.xlsx	TRISTEZA	B2
pen-tristeza-ar-0005	Res Longae Penetrantes	tristeza	AR	verbal-subject-transitive	atravesar	La tristeza de un despido atravesará la jornada	manual	Res Penentrantes.xlsx	TRISTEZA	B2
pen-tristeza-ar-0006	Res Longae Penetrantes	tristeza	AR	verbal-instrumental	atravesado por	preocupa demasiado por la alimentación de su hija o la suya, atravesada por una tristeza que se deduce profunda.	manual	Res Penentrantes.xlsx	TRISTEZA	E2
pen-tristeza-ar-0007	Res Longae Penetrantes	tristeza	AR	verbal-instrumental	atravesar por	n se atraviesa por esa " tristeza de domingo " o apatía sin sentido	manual	Res Penentrantes.xlsx	TRISTEZA	E2
pen-tristeza-ar-0008	Res Longae Penetrantes	tristeza	AR	verbal-instrumental		Atravesando con su tristeza y su encandilamiento las distintas dinámicas que la involucran:	manual	Res Penentrantes.xlsx	TRISTEZA	E2
pen-tristeza-ar-0009	Res Longae Penetrantes	tristeza	AR	verbal-instrumental	atravesado por	reconocen que van a estar atravesadas por " una tristeza muy grande "	manual	Res Penentrantes.xlsx	TRISTEZA	E2
pen-tristeza-ar-0010	Res Longae Penetrantes	tristeza	AR	predicative	es penetrante	la tristeza es penetrante porque no hay peor tristeza que la decepción	manual	Res Penentrantes.xlsx	TRISTEZA	G2
pen-tristeza-bo-0001	Res Longae Penetrantes	tristeza	BO	verbal-instrumental	atravesado por	un humor atravesado por vetas de tristeza, un humor sin entusiasmo.	manual	Res Penentrantes.xlsx	TRISTEZA	E3
pen-tristeza-cl-0001	Res Longae Penetrantes	tristeza	CL	attributive	penetrante	el corazón de tristeza, de la tristeza más honda y penetrante que puede experimentar un ser humano	manual	Res Penentrantes.xlsx	TRISTEZA	F4
pen-tristeza-co-0001	Res Longae Penetrantes	tristeza	CO	verbal-subject-intransitive	penetrar	Por un momento se penetró mi corazón de tristeza;	manual	Res Penentrantes.xlsx	TRISTEZA	C5
pen-tristeza-co-0002	Res Longae Penetrantes	tristeza	CO	substantive		Ellos tendrán espadas de dolor y tristeza que literalmente atravesarán tu corazón,	manual	Res Penentrantes.xlsx	TRISTEZA	H5
pen-tristeza-cu-0001	Res Longae Penetrantes	tristeza	CU	verbal-instrumental	clavado en	la tristeza clavada en el alma salían, luego de dejar les flores en sus nichos	manual	Res Penentrantes.xlsx	TRISTEZA	E7
pen-tristeza-do-0001	Res Longae Penetrantes	tristeza	DO	verbal-instrumental	clavado en	# Con una tristeza clavada en el alma, que se nota en su mirada	manual	Res Penentrantes.xlsx	TRISTEZA	E8
pen-tristeza-es-0001	Res Longae Penetrantes	tristeza	ES	verbal-subject-transitive	atravesar	Qué tristeza y soledad atravesaron tu corazón cuando envolvieron a tu Hijo en lienzos	manual	Res Penentrantes.xlsx	TRISTEZA	B10
pen-tristeza-es-0002	Res Longae Penetrantes	tristeza	ES	verbal-subject-transitive	clavar	y esa tristeza vuestra se me clava en las pupilas de el alma	manual	Res Penentrantes.xlsx	TRISTEZA	B10
pen-tristeza-mx-0001	Res Longae Penetrantes	tristeza	MX	verbal-subject-transitive	atravesar	Miguel Retamar tiene 11 años y la tristeza atraviesa su vida	manual	Res Penentrantes.xlsx	TRISTEZA	B13
pen-tristeza-mx-0002	Res Longae Penetrantes	tristeza	MX	verbal-subject-intransitive	penetrar	Satanás hace que penetren la tristeza, la inquietud, la angustia y la tensión	manual	Res Penentrantes.xlsx	TRISTEZA	C13
pen-tristeza-mx-0003	Res Longae Penetrantes	tristeza	MX	verbal-subject-intransitive		La sensación de tristeza y negación todavía atraviesan en nuestra familia	manual	Res Penentrantes.xlsx	TRISTEZA	C13
pen-tristeza-pe-0001	Res Longae Penetrantes	tristeza	PE	verbal-subject-transitive	atravesar	El dolor y la tristeza atravesaron los corazones de amigos y familiares de la extinta abogada	manual	Res Penentrantes.xlsx	TRISTEZA	B16
pen-tristeza-us-0001	Res Longae Penetrantes	tristeza	US	verbal-subject-transitive	atravesar	nos atraviesa la tristeza y la impotencia	manual	Res Penentrantes.xlsx	TRISTEZA	B22
pen-tristeza-us-0002	Res Longae Penetrantes	tristeza	US	verbal-subject-transitive	clavar	una tristeza que clava hondas sus uñas en mi espíritu y rasga una herida	manual	Res Penentrantes.xlsx	TRISTEZA	B22
pen-tristeza-us-0003	Res Longae Penetrantes	tristeza	US	verbal-subject-transitive	clavar	la separación de niños en la frontera es como una " espada de tristeza clavada en el corazón	manual	Res Penentrantes.xlsx	TRISTEZA	B22
pen-tristeza-us-0004	Res Longae Penetrantes	tristeza	US	verbal-subject-transitive	clavar	A la salvadoreña Lorena Cepeda la tristeza se le clavó en el rostro tan pronto supo que el gobierno de Trump canceló el Estatus	manual	Res Penentrantes.xlsx	TRISTEZA	B22
pen-tristeza-us-0005	Res Longae Penetrantes	tristeza	US	verbal-subject-intransitive	penetrar	hora veo a un ser gris y con una tristeza que te penetra el alma.	manual	Res Penentrantes.xlsx	TRISTEZA	C22
pen-tristeza-uy-0001	Res Longae Penetrantes	tristeza	UY	verbal-subject-intransitive	penetrar en	entender la tristeza que ha penetrado en el alma de Nadia Mura	manual	Res Penentrantes.xlsx	TRISTEZA	C20
pen-tristeza-ve-0001	Res Longae Penetrantes	tristeza	VE	verbal-subject-transitive	clavar	una tristeza que clava hondas sus uñas en mi espíritu y rasga una heri	manual	Res Penentrantes.xlsx	TRISTEZA	B21
pen-tristeza-ve-0002	Res Longae Penetrantes	tristeza	VE	attributive		todo lo que debimos ser, es una nostalgia, un tristeza hincada en nuestro espíritu	manual	Res Penentrantes.xlsx	TRISTEZA	F21
pen-tristeza-ve-0003	Res Longae Penetrantes	tristeza	VE	substantive		un puñal de tristeza clavado en todo el corazón,	manual	Res Penentrantes.xlsx	TRISTEZA	H21
pla-tristeza-ar-0001	Res Planae	tristeza	AR	attributive	llano	orre blanca no apunta a la angustia existencial, sino a la tristeza lisa y llana de los que sufren por culpa de otro	manual	Res Planae.xlsx	TRISTEZA	B2
pla-tristeza-es-0001	Res Planae	tristeza	ES	attributive	llano	hay simple y llana tristeza; tan humana	manual	Res Planae.xlsx	TRISTEZA	B10
rot-tristeza-ar-0001	Res Rotundae	tristeza	AR	substantive	bola de	Tenía una bola de tristeza y dolor en el estómago que no me lo sacaba nada	manual	Res Rotundae.xlsx	TRISTEZA	F2
